10102,2020-11-24,10:49:29,12:49:29
10103,2020-11-05,08:12:13,10:12:13
10104,NULL,NULL,NULL
10105,2020-11-22,14:39:48,16:39:48
10106,NULL,NULL,NULL
10107,2020-11-11,17:30:42,19:30:42
10108,2020-11-03,11:14:46,13:14:46
10109,2020-11-21,10:40:26,12:40:26
10110,2020-11-12,14:04:21,17:4 :21
10111,2020-12-04,12:06:42,14:6 :42
10112,04/12/2020,17:27:07,"18:27:7 "
10113,NULL,NULL,NULL
10114,NULL,NULL,NULL
10115,NULL,NULL,NULL
10116,2020-11-18,10:44:21,12:44:21
10117,2020-11-06,12:40:02,"14:40:2 "
10118,2020-12-06,11:41:31,13:41:31
10119,2020-11-22,15:33:15,17:33:15
10120,03/12/2020,08:08:08,"9 :8 :8 "
10121,2020-11-23,10:08:41,12:8 :41
10122,2020-11-28,12:01:17,15:1 :17
10123,06/12/2020,15:08:49,16:8 :49
10124,2020-11-04,14:11:10,16:11:10
10125,20/11/2020,15:13:25,16:13:25
10126,NULL,NULL,NULL
10127,2020-11-15,11:48:42,13:48:42
10128,2020-11-08,09:12:13,11:12:13
10129,NULL,NULL,NULL
10130,NULL,NULL,NULL
10131,NULL,NULL,NULL
10132,NULL,NULL,NULL
10133,06/12/2020,15:19:44,16:19:44
10134,NULL,NULL,NULL
10135,2020-12-10,16:27:02,"18:27:2 "
10136,06/11/2020,15:30:16,16:30:16
10137,NULL,NULL,NULL
10138,2020-11-16,16:12:26,18:12:26
10139,2020-11-18,10:55:53,13:55:53
10140,2020-12-01,10:35:51,12:35:51
10141,25/11/2020,17:33:24,18:33:24
10142,2020-11-05,16:53:37,18:53:37
10143,23/11/2020,11:02:59,12:2 :59
10144,NULL,NULL,NULL
10145,2020-11-23,13:36:11,15:36:11
10146,2020-11-24,16:46:26,18:46:26
10147,2020-11-18,14:59:53,16:59:53
10148,2020-11-06,13:07:25,15:7 :25
10149,NULL,NULL,NULL
10150,06/12/2020,11:06:03,"12:6 :3 "
10151,NULL,NULL,NULL
10152,16/11/2020,09:57:22,10:57:22
10153,2020-12-01,10:52:32,12:52:32
10154,27/11/2020,17:33:38,18:33:38
10155,NULL,NULL,NULL
10156,2020-11-08,15:49:03,"17:49:3 "
10157,10/12/2020,13:08:28,14:8 :28
10158,2020-11-27,16:50:21,18:50:21
10159,10/12/2020,16:49:52,17:49:52
10160,2020-12-13,17:49:54,19:49:54
10161,2020-11-23,16:18:02,"18:18:2 "
10162,2020-12-16,16:15:19,18:15:19
10163,2020-11-04,08:14:59,10:14:59
10164,30/11/2020,16:23:29,17:23:29
10165,NULL,NULL,NULL
10166,2020-11-24,13:29:33,15:29:33
10167,NULL,NULL,NULL
10168,2020-12-16,12:32:09,"14:32:9 "
10169,NULL,NULL,NULL
10170,NULL,NULL,NULL
10171,2020-11-19,13:23:18,15:23:18
10172,2020-12-14,08:28:18,10:28:18
10173,2020-11-21,16:09:12,18:9 :12
10174,NULL,NULL,NULL
10175,NULL,NULL,NULL
10176,2020-11-12,09:22:01,"11:22:1 "
10177,NULL,NULL,NULL
10178,2020-12-15,17:01:40,19:1 :40
10179,2020-11-29,15:28:46,17:28:46
10180,2020-11-19,12:13:28,14:13:28
10181,2020-11-28,10:22:57,13:22:57
10182,2020-11-20,16:08:59,18:8 :59
10183,NULL,NULL,NULL
10184,NULL,NULL,NULL
10185,2020-12-04,10:01:36,12:1 :36
10186,2020-11-09,17:16:30,19:16:30
10187,04/11/2020,08:55:33,9 :55:33
10188,2020-12-01,08:41:18,10:41:18
10189,2020-12-04,08:49:24,10:49:24
10190,19/11/2020,12:23:24,13:23:24
10191,2020-11-21,13:29:15,15:29:15
10192,NULL,NULL,NULL
10193,NULL,NULL,NULL
10194,NULL,NULL,NULL
10195,2020-12-08,09:30:17,11:30:17
10196,08/12/2020,14:05:52,15:5 :52
10197,14/12/2020,16:38:15,17:38:15
10198,2020-11-30,16:25:08,"18:25:8 "
10199,2020-12-10,09:19:33,11:19:33
10200,NULL,NULL,NULL
10201,2020-12-07,14:44:53,16:44:53
10202,2020-12-11,16:18:36,18:18:36
10203,2020-12-02,16:14:04,"19:14:4 "
10204,2020-11-28,11:51:34,13:51:34
10205,10/12/2020,08:59:55,9 :59:55
10206,2020-11-03,11:27:10,13:27:10
10207,2020-11-28,09:07:09,"11:7 :9 "
10208,29/11/2020,12:55:41,13:55:41
10209,NULL,NULL,NULL
10210,2020-11-05,15:58:11,17:58:11
10211,2020-11-20,14:16:52,16:16:52
10212,2020-11-06,14:53:25,16:53:25
10213,2020-11-26,17:22:40,19:22:40
10214,NULL,NULL,NULL
10215,2020-12-10,17:37:27,19:37:27
10216,04/12/2020,12:18:03,"13:18:3 "
10217,2020-12-11,14:14:35,16:14:35
10218,2020-11-05,17:40:33,19:40:33
10219,2020-12-08,16:17:29,18:17:29
10220,2020-12-09,08:45:29,10:45:29
10221,2020-11-24,11:01:21,13:1 :21
10222,2020-11-19,16:33:02,"18:33:2 "
10223,NULL,NULL,NULL
10224,24/11/2020,09:29:40,10:29:40
10225,NULL,NULL,NULL
10226,17/11/2020,11:40:23,12:40:23
10227,NULL,NULL,NULL
10228,2020-12-07,16:25:02,"19:25:2 "
10229,NULL,NULL,NULL
10230,NULL,NULL,NULL
10231,2020-11-30,12:37:47,14:37:47
10232,2020-12-11,13:09:12,15:9 :12
10233,08/11/2020,15:27:56,16:27:56
10234,2020-11-13,17:22:04,"19:22:4 "
10235,2020-12-02,17:14:53,19:14:53
10236,2020-11-11,16:16:37,18:16:37
10237,2020-11-05,12:02:09,"14:2 :9 "
10238,2020-11-04,17:04:19,19:4 :19
10239,NULL,NULL,NULL
10240,NULL,NULL,NULL
10241,2020-11-13,13:44:34,15:44:34
10242,2020-11-03,16:13:16,19:13:16
10243,12/11/2020,10:39:07,"11:39:7 "
10244,2020-11-21,08:45:13,11:45:13
10245,NULL,NULL,NULL
10246,2020-11-03,15:44:38,17:44:38
10247,NULL,NULL,NULL
10248,2020-12-04,14:58:31,16:58:31
10249,2020-11-17,08:47:01,"10:47:1 "
10250,2020-11-18,08:24:11,10:24:11
10251,2020-12-13,10:41:24,12:41:24
10252,2020-11-15,15:37:04,"17:37:4 "
10253,23/11/2020,14:54:03,"15:54:3 "
10254,2020-12-16,11:07:51,13:7 :51
10255,2020-11-16,17:43:29,19:43:29
10256,08/11/2020,13:11:30,14:11:30
10257,NULL,NULL,NULL
10258,2020-11-12,08:09:46,10:9 :46
10259,2020-11-24,14:32:38,16:32:38
10260,2020-11-04,13:43:50,15:43:50
10261,20/11/2020,11:17:46,12:17:46
10262,2020-12-09,17:34:21,20:34:21
10263,NULL,NULL,NULL
10264,2020-12-04,14:52:49,16:52:49
10265,2020-12-02,12:48:08,"14:48:8 "
10266,2020-12-04,14:22:44,16:22:44
10267,2020-12-14,14:37:31,16:37:31
10268,29/11/2020,15:56:23,16:56:23
10269,2020-12-02,12:27:32,14:27:32
10270,2020-11-03,16:15:04,"18:15:4 "
10271,NULL,NULL,NULL
10272,01/12/2020,10:29:36,11:29:36
10273,2020-11-10,11:53:08,"13:53:8 "
10274,2020-11-17,17:03:13,19:3 :13
10275,2020-11-26,17:36:27,20:36:27
10276,06/12/2020,08:19:48,9 :19:48
10277,2020-12-09,13:21:20,15:21:20
10278,2020-11-29,14:23:23,16:23:23
10279,NULL,NULL,NULL
10280,2020-11-26,09:13:29,11:13:29
10281,NULL,NULL,NULL
10282,14/11/2020,14:52:31,15:52:31
10283,NULL,NULL,NULL
10284,29/11/2020,12:10:07,"13:10:7 "
10285,2020-12-16,11:04:36,13:4 :36
10286,NULL,NULL,NULL
10287,2020-12-11,12:51:47,15:51:47
10288,2020-12-15,15:37:36,17:37:36
10289,NULL,NULL,NULL
10290,2020-12-04,08:09:30,10:9 :30
10291,2020-12-10,17:14:29,19:14:29
10292,2020-12-06,11:50:00,"14:50:0 "
10293,2020-11-21,16:34:23,19:34:23
10294,2020-11-29,15:38:22,17:38:22
10295,2020-11-22,10:22:18,12:22:18
10296,2020-11-28,09:19:45,11:19:45
10297,2020-12-03,17:03:34,19:3 :34
10298,NULL,NULL,NULL
10299,NULL,NULL,NULL
10300,2020-12-14,17:40:35,19:40:35
10301,2020-11-30,08:51:47,10:51:47
10302,NULL,NULL,NULL
10303,NULL,NULL,NULL
10304,2020-11-24,11:28:50,13:28:50
10305,NULL,NULL,NULL
10306,15/11/2020,13:10:04,"14:10:4 "
10307,09/11/2020,15:11:49,16:11:49
10308,2020-11-23,12:53:45,15:53:45
10309,2020-12-10,08:47:12,10:47:12
10310,2020-12-10,16:00:45,18:0 :45
10311,2020-11-16,10:57:59,12:57:59
10312,2020-11-19,08:42:49,10:42:49
10313,2020-11-19,13:40:21,15:40:21
10314,2020-11-11,11:51:20,13:51:20
10315,21/11/2020,13:53:55,14:53:55
10316,NULL,NULL,NULL
10317,2020-11-05,15:52:50,17:52:50
10318,2020-11-14,10:50:16,12:50:16
10319,2020-11-28,17:20:36,19:20:36
10320,2020-11-28,08:49:32,10:49:32
10321,NULL,NULL,NULL
10322,2020-11-03,08:02:26,10:2 :26
10323,09/11/2020,14:36:34,15:36:34
10324,2020-12-01,16:52:50,19:52:50
10325,27/11/2020,11:54:27,12:54:27
10326,NULL,NULL,NULL
10327,2020-11-06,08:06:58,10:6 :58
10328,NULL,NULL,NULL
10329,2020-11-30,15:51:07,"18:51:7 "
10330,22/11/2020,16:35:46,17:35:46
10331,03/11/2020,15:14:09,"16:14:9 "
10332,NULL,NULL,NULL
10333,2020-12-02,11:40:02,"13:40:2 "
10334,NULL,NULL,NULL
10335,NULL,NULL,NULL
10336,2020-11-30,12:29:40,14:29:40
10337,2020-11-09,08:42:21,10:42:21
10338,2020-11-24,09:31:56,12:31:56
10339,2020-11-21,11:38:05,"13:38:5 "
10340,NULL,NULL,NULL
10341,2020-12-16,08:00:06,"10:0 :6 "
10342,NULL,NULL,NULL
10343,2020-11-16,13:21:08,"15:21:8 "
10344,2020-11-03,10:16:37,12:16:37
10345,2020-11-11,11:19:48,14:19:48
10346,NULL,NULL,NULL
10347,2020-12-08,16:49:18,18:49:18
10348,NULL,NULL,NULL
10349,2020-12-05,10:04:13,12:4 :13
10350,2020-11-27,09:43:08,"11:43:8 "
10351,NULL,NULL,NULL
10352,2020-12-01,12:32:38,14:32:38
10353,NULL,NULL,NULL
10354,2020-12-06,10:04:17,12:4 :17
10355,2020-12-10,10:42:22,12:42:22
10356,2020-11-21,10:31:27,13:31:27
10357,2020-11-14,16:43:47,18:43:47
10358,07/12/2020,13:09:39,14:9 :39
10359,2020-12-14,17:03:18,19:3 :18
10360,2020-11-05,12:43:26,14:43:26
10361,2020-11-06,08:31:03,"10:31:3 "
10362,2020-11-25,10:23:45,12:23:45
10363,2020-11-04,15:28:58,17:28:58
10364,2020-12-16,13:51:26,15:51:26
10365,2020-11-29,14:27:36,16:27:36
10366,NULL,NULL,NULL
10367,NULL,NULL,NULL
10368,NULL,NULL,NULL
10369,NULL,NULL,NULL
10370,2020-12-12,16:42:23,18:42:23
10371,NULL,NULL,NULL
10372,NULL,NULL,NULL
10373,2020-11-17,14:12:22,16:12:22
10374,2020-12-02,08:02:09,"10:2 :9 "
10375,2020-11-18,13:07:01,"16:7 :1 "
10376,2020-12-07,13:21:33,15:21:33
10377,10/11/2020,16:31:30,17:31:30
10378,2020-11-03,11:27:26,13:27:26
10379,NULL,NULL,NULL
10380,2020-12-02,14:56:05,"16:56:5 "
10381,2020-11-18,15:23:47,18:23:47
10382,2020-12-08,17:33:22,19:33:22
10383,30/11/2020,17:16:54,18:16:54
10384,2020-11-10,08:30:25,10:30:25
10385,2020-12-15,11:26:45,13:26:45
10386,NULL,NULL,NULL
10387,NULL,NULL,NULL
10388,2020-12-15,12:36:59,14:36:59
10389,2020-11-22,08:21:02,"10:21:2 "
10390,NULL,NULL,NULL
10391,2020-12-05,11:52:07,"13:52:7 "
10392,2020-12-08,13:32:09,"15:32:9 "
10393,07/12/2020,14:33:13,15:33:13
10394,NULL,NULL,NULL
10395,2020-11-24,12:01:57,14:1 :57
10396,2020-11-15,10:46:01,"12:46:1 "
10397,2020-11-27,08:00:10,10:0 :10
10398,2020-12-14,15:46:01,"17:46:1 "
10399,2020-12-14,11:19:14,14:19:14
10400,2020-11-04,11:29:35,13:29:35
10401,05/11/2020,08:02:11,9 :2 :11
10402,2020-11-02,16:12:09,"18:12:9 "
10403,2020-11-25,13:30:26,15:30:26
10404,2020-12-06,14:58:41,16:58:41
10405,2020-11-07,10:17:31,12:17:31
10406,2020-11-06,13:48:20,15:48:20
10407,2020-11-25,08:48:09,"11:48:9 "
10408,2020-11-23,12:24:34,14:24:34
10409,NULL,NULL,NULL
10410,2020-12-14,15:07:21,18:7 :21
10411,2020-12-02,14:32:55,16:32:55
10412,2020-11-14,12:11:19,14:11:19
10413,2020-12-16,15:22:18,17:22:18
10414,NULL,NULL,NULL
10415,NULL,NULL,NULL
10416,2020-11-11,11:03:15,13:3 :15
10417,2020-11-13,10:23:24,12:23:24
10418,2020-11-16,10:18:13,12:18:13
10419,NULL,NULL,NULL
10420,2020-12-01,09:54:51,11:54:51
10421,2020-11-16,17:04:56,19:4 :56
10422,2020-11-06,08:04:18,10:4 :18
10423,NULL,NULL,NULL
10424,2020-11-11,17:15:01,"19:15:1 "
10425,2020-12-03,09:54:12,12:54:12
10426,2020-12-11,13:41:28,15:41:28
10427,2020-12-11,09:06:08,"12:6 :8 "
10428,2020-12-03,15:30:47,17:30:47
10429,NULL,NULL,NULL
10430,NULL,NULL,NULL
10431,2020-11-25,12:42:39,14:42:39
10432,2020-11-02,14:03:35,16:3 :35
10433,NULL,NULL,NULL
10434,NULL,NULL,NULL
10435,2020-11-03,11:15:03,"13:15:3 "
10436,2020-11-22,08:29:57,10:29:57
10437,2020-11-05,15:19:53,17:19:53
10438,15/12/2020,14:29:50,15:29:50
10439,NULL,NULL,NULL
10440,2020-11-24,16:23:35,18:23:35
10441,2020-11-05,17:21:35,19:21:35
10442,2020-12-13,15:09:58,17:9 :58
10443,2020-11-09,09:33:55,11:33:55
10444,NULL,NULL,NULL
10445,2020-11-29,08:07:11,10:7 :11
10446,NULL,NULL,NULL
10447,2020-12-06,13:39:35,15:39:35
10448,NULL,NULL,NULL
10449,NULL,NULL,NULL
10450,NULL,NULL,NULL
10451,NULL,NULL,NULL
10452,2020-12-01,09:13:10,12:13:10
10453,03/11/2020,09:32:35,10:32:35
10454,2020-11-30,14:22:50,16:22:50
10455,NULL,NULL,NULL
10456,2020-11-10,12:55:09,"14:55:9 "
10457,2020-11-08,17:24:45,20:24:45
10458,13/12/2020,16:45:02,"17:45:2 "
10459,NULL,NULL,NULL
10460,2020-12-12,11:08:21,13:8 :21
10461,2020-12-01,14:59:57,16:59:57
10462,2020-12-01,16:32:57,18:32:57
10463,NULL,NULL,NULL
10464,27/11/2020,11:25:03,"12:25:3 "
10465,2020-11-25,11:03:47,13:3 :47
10466,2020-12-17,17:11:02,"20:11:2 "
10467,06/11/2020,16:10:47,17:10:47
10468,2020-11-30,08:30:32,10:30:32
10469,2020-12-04,08:35:37,10:35:37
10470,2020-12-02,09:43:28,11:43:28
10471,2020-11-29,08:57:27,10:57:27
10472,2020-11-30,10:29:15,12:29:15
10473,NULL,NULL,NULL
10474,2020-11-24,08:51:51,10:51:51
10475,2020-12-03,10:28:05,"13:28:5 "
10476,2020-11-23,14:28:32,16:28:32
10477,NULL,NULL,NULL
10478,NULL,NULL,NULL
10479,2020-11-29,08:44:10,10:44:10
10480,22/11/2020,16:55:22,17:55:22
10481,07/12/2020,09:35:27,10:35:27
10482,2020-11-23,14:24:13,16:24:13
10483,2020-11-03,13:48:55,15:48:55
10484,26/11/2020,09:42:23,10:42:23
10485,2020-12-05,12:32:38,14:32:38
10486,09/12/2020,16:48:19,17:48:19
10487,03/11/2020,13:54:02,"14:54:2 "
10488,NULL,NULL,NULL
10489,2020-12-10,12:59:11,14:59:11
10490,2020-12-13,08:16:23,10:16:23
10491,NULL,NULL,NULL
10492,19/11/2020,08:27:22,9 :27:22
10493,NULL,NULL,NULL
10494,NULL,NULL,NULL
10495,NULL,NULL,NULL
10496,2020-11-25,17:08:49,19:8 :49
10497,2020-11-30,14:12:10,17:12:10
10498,2020-11-11,08:34:11,10:34:11
10499,2020-11-26,09:17:32,11:17:32
10500,29/11/2020,13:27:41,14:27:41
10501,NULL,NULL,NULL
10502,2020-12-05,17:16:42,19:16:42
10503,2020-11-25,11:47:02,"13:47:2 "
10504,NULL,NULL,NULL
10505,2020-12-07,16:38:56,18:38:56
10506,22/11/2020,15:28:31,16:28:31
10507,NULL,NULL,NULL
10508,2020-12-10,11:23:06,"13:23:6 "
10509,2020-11-15,15:32:07,"17:32:7 "
10510,27/11/2020,11:36:00,"12:36:0 "
10511,2020-11-14,16:10:42,19:10:42
10512,2020-11-05,08:57:04,"11:57:4 "
10513,2020-12-04,12:26:31,14:26:31
10514,NULL,NULL,NULL
10515,2020-11-19,15:50:09,"17:50:9 "
10516,2020-12-14,09:15:08,"11:15:8 "
10517,2020-11-11,10:38:30,12:38:30
10518,12/11/2020,12:53:15,13:53:15
10519,2020-12-12,15:35:47,17:35:47
10520,2020-11-30,11:02:25,13:2 :25
10521,NULL,NULL,NULL
10522,14/12/2020,15:18:04,"16:18:4 "
10523,2020-11-12,17:44:32,19:44:32
10524,2020-12-12,10:29:56,12:29:56
10525,2020-11-29,10:11:10,12:11:10
10526,2020-11-24,16:24:14,18:24:14
10527,2020-11-03,17:44:00,"20:44:0 "
10528,NULL,NULL,NULL
10529,2020-12-09,09:47:02,"11:47:2 "
10530,2020-11-19,08:58:43,11:58:43
10531,13/11/2020,16:16:10,17:16:10
10532,2020-12-02,15:30:19,17:30:19
10533,08/11/2020,15:52:37,16:52:37
10534,2020-12-14,09:31:36,11:31:36
10535,28/11/2020,16:33:40,17:33:40
10536,NULL,NULL,NULL
10537,2020-11-30,09:22:32,12:22:32
10538,2020-11-20,08:14:33,10:14:33
10539,2020-12-10,10:56:17,12:56:17
10540,2020-11-03,09:07:25,11:7 :25
10541,NULL,NULL,NULL
10542,22/11/2020,08:53:30,9 :53:30
10543,2020-11-06,14:37:06,"17:37:6 "
10544,10/12/2020,11:49:08,"12:49:8 "
10545,NULL,NULL,NULL
10546,2020-11-30,17:46:38,19:46:38
10547,2020-11-28,08:01:53,10:1 :53
10548,2020-11-17,10:27:59,12:27:59
10549,2020-12-02,13:48:41,16:48:41
10550,2020-12-14,14:11:30,16:11:30
10551,2020-11-04,16:39:49,18:39:49
10552,2020-11-11,08:25:24,10:25:24
10553,2020-11-08,12:47:04,"14:47:4 "
10554,2020-11-16,12:42:04,"14:42:4 "
10555,NULL,NULL,NULL
10556,2020-11-19,16:08:16,18:8 :16
10557,NULL,NULL,NULL
10558,2020-12-16,11:30:55,13:30:55
10559,2020-12-08,17:44:48,20:44:48
10560,01/12/2020,11:39:46,12:39:46
10561,NULL,NULL,NULL
10562,2020-11-05,10:39:22,13:39:22
10563,24/11/2020,13:38:36,14:38:36
10564,NULL,NULL,NULL
10565,NULL,NULL,NULL
10566,2020-11-16,14:56:42,16:56:42
10567,2020-11-23,12:33:05,"14:33:5 "
10568,04/11/2020,10:36:52,11:36:52
10569,24/11/2020,14:58:18,15:58:18
10570,2020-11-10,08:41:10,10:41:10
10571,NULL,NULL,NULL
10572,12/11/2020,09:32:04,"10:32:4 "
10573,2020-11-07,12:57:07,"14:57:7 "
10574,03/11/2020,11:03:17,12:3 :17
10575,2020-11-26,14:05:08,"16:5 :8 "
10576,2020-12-10,13:17:04,"15:17:4 "
10577,NULL,NULL,NULL
10578,NULL,NULL,NULL
10579,2020-11-30,11:56:39,13:56:39
10580,2020-11-22,09:11:59,11:11:59
10581,2020-12-08,12:56:19,15:56:19
10582,NULL,NULL,NULL
10583,14/11/2020,14:14:47,15:14:47
10584,2020-12-09,09:55:32,11:55:32
10585,2020-11-10,15:33:33,17:33:33
10586,2020-12-10,13:16:06,"15:16:6 "
10587,07/12/2020,09:02:02,"10:2 :2 "
10588,04/12/2020,16:22:53,17:22:53
10589,18/11/2020,16:15:43,17:15:43
10590,2020-11-10,11:43:34,13:43:34
10591,2020-11-13,08:43:56,10:43:56
10592,2020-11-30,10:15:42,13:15:42
10593,2020-11-17,08:43:15,11:43:15
10594,2020-11-30,13:04:40,15:4 :40
10595,2020-11-03,10:41:21,12:41:21
10596,2020-11-13,15:56:27,17:56:27
10597,NULL,NULL,NULL
10598,2020-11-07,16:34:50,18:34:50
10599,NULL,NULL,NULL
10600,NULL,NULL,NULL
10601,2020-12-06,11:11:30,14:11:30
10602,2020-11-10,12:40:06,"14:40:6 "
10603,2020-12-02,08:34:08,"10:34:8 "
10604,2020-11-23,11:06:35,13:6 :35
10605,2020-11-16,16:48:03,"18:48:3 "
10606,2020-11-19,17:27:23,19:27:23
10607,2020-11-18,10:50:40,13:50:40
10608,2020-11-22,15:45:51,17:45:51
10609,2020-12-15,12:15:47,14:15:47
10610,2020-12-04,12:40:03,"14:40:3 "
10611,2020-12-12,14:57:51,16:57:51
10612,08/12/2020,12:56:27,13:56:27
10613,2020-12-15,15:57:40,17:57:40
10614,2020-11-17,09:21:05,"11:21:5 "
10615,2020-11-13,12:48:41,14:48:41
10616,22/11/2020,11:12:59,12:12:59
10617,08/11/2020,11:26:10,12:26:10
10618,2020-12-14,10:08:27,13:8 :27
10619,2020-11-30,08:42:25,10:42:25
10620,2020-12-01,17:35:11,19:35:11
10621,2020-11-26,10:30:02,"12:30:2 "
10622,2020-12-01,10:44:12,12:44:12
10623,2020-11-06,16:50:42,18:50:42
10624,NULL,NULL,NULL
10625,2020-12-13,17:41:50,19:41:50
10626,04/12/2020,15:30:59,16:30:59
10627,2020-11-09,12:06:44,14:6 :44
10628,17/11/2020,13:38:46,14:38:46
10629,2020-12-12,09:24:33,11:24:33
10630,2020-12-01,17:32:03,"19:32:3 "
10631,2020-12-03,10:11:13,12:11:13
10632,NULL,NULL,NULL
10633,03/11/2020,13:58:12,14:58:12
10634,2020-11-23,12:30:55,14:30:55
10635,2020-11-25,11:00:18,13:0 :18
10636,12/12/2020,14:26:29,15:26:29
10637,NULL,NULL,NULL
10638,2020-11-18,17:10:26,19:10:26
10639,2020-12-09,16:42:58,18:42:58
10640,NULL,NULL,NULL
10641,NULL,NULL,NULL
10642,2020-11-30,14:03:15,16:3 :15
10643,2020-12-01,16:46:25,19:46:25
10644,15/12/2020,09:33:26,10:33:26
10645,2020-11-11,15:57:58,17:57:58
10646,2020-12-16,16:28:49,18:28:49
10647,2020-11-23,11:14:31,14:14:31
10648,2020-12-05,10:35:25,12:35:25
10649,2020-11-23,13:56:10,15:56:10
10650,2020-11-20,12:44:35,14:44:35
10651,2020-12-15,11:32:46,13:32:46
10652,2020-11-16,11:41:59,14:41:59
10653,2020-11-18,15:36:05,"17:36:5 "
10654,2020-12-15,15:02:04,"17:2 :4 "
10655,15/12/2020,09:21:52,10:21:52
10656,08/12/2020,09:54:51,10:54:51
10657,2020-11-26,09:38:43,11:38:43
10658,2020-11-22,14:28:19,17:28:19
10659,NULL,NULL,NULL
10660,2020-12-04,10:09:28,12:9 :28
10661,2020-11-07,09:14:16,11:14:16
10662,2020-11-15,09:02:27,11:2 :27
10663,2020-12-13,09:13:19,11:13:19
10664,04/11/2020,11:39:55,12:39:55
10665,NULL,NULL,NULL
10666,2020-11-13,15:47:58,17:47:58
10667,02/11/2020,08:56:45,9 :56:45
10668,2020-12-03,09:52:40,11:52:40
10669,2020-12-04,12:42:34,14:42:34
10670,2020-12-12,09:17:31,11:17:31
10671,07/11/2020,10:40:10,11:40:10
10672,2020-11-29,08:01:46,10:1 :46
10673,2020-11-09,14:45:51,17:45:51
10674,06/12/2020,15:39:54,16:39:54
10675,2020-11-12,13:10:10,15:10:10
10676,22/11/2020,12:09:45,13:9 :45
10677,2020-11-06,11:03:23,13:3 :23
10678,2020-12-15,12:44:21,14:44:21
10679,2020-12-10,13:20:57,15:20:57
10680,2020-12-05,11:01:57,13:1 :57
10681,NULL,NULL,NULL
10682,2020-11-10,10:53:30,12:53:30
10683,NULL,NULL,NULL
10684,2020-12-04,11:01:41,13:1 :41
10685,2020-11-14,12:26:27,15:26:27
10686,2020-11-20,12:49:06,"14:49:6 "
10687,2020-11-25,13:32:03,"15:32:3 "
10688,2020-11-24,09:50:16,11:50:16
10689,2020-11-24,12:16:47,15:16:47
10690,2020-12-03,08:20:58,10:20:58
10691,2020-11-13,10:24:45,12:24:45
10692,2020-11-17,13:09:40,15:9 :40
10693,28/11/2020,11:14:32,12:14:32
10694,NULL,NULL,NULL
10695,2020-12-09,10:32:19,12:32:19
10696,NULL,NULL,NULL
10697,2020-12-07,16:38:36,18:38:36
10698,2020-11-16,16:30:18,18:30:18
10699,2020-11-06,17:20:24,19:20:24
10700,2020-12-13,16:47:06,"18:47:6 "
10701,2020-12-06,11:47:42,13:47:42
10702,2020-12-08,14:58:51,17:58:51
10703,2020-11-07,15:27:45,18:27:45
10704,2020-11-11,12:42:54,14:42:54
10705,2020-12-11,09:05:57,12:5 :57
10706,15/11/2020,08:43:17,9 :43:17
10707,2020-11-24,09:37:22,11:37:22
10708,2020-11-10,15:45:07,"18:45:7 "
10709,NULL,NULL,NULL
10710,2020-12-11,17:45:23,19:45:23
10711,24/11/2020,16:33:17,17:33:17
10712,2020-11-26,10:53:11,13:53:11
10713,NULL,NULL,NULL
10714,2020-11-16,12:37:50,14:37:50
10715,NULL,NULL,NULL
10716,NULL,NULL,NULL
10717,2020-11-10,13:19:49,15:19:49
10718,2020-11-18,16:52:13,18:52:13
10719,2020-12-09,12:15:58,14:15:58
10720,24/11/2020,13:05:24,14:5 :24
10721,2020-12-15,16:18:55,18:18:55
10722,2020-12-12,17:45:34,19:45:34
10723,14/11/2020,13:57:42,14:57:42
10724,2020-12-14,15:29:40,17:29:40
10725,07/11/2020,09:29:00,"10:29:0 "
10726,NULL,NULL,NULL
10727,NULL,NULL,NULL
10728,NULL,NULL,NULL
10729,08/11/2020,08:25:23,9 :25:23
10730,2020-12-06,11:33:51,14:33:51
10731,2020-11-16,09:07:30,11:7 :30
10732,NULL,NULL,NULL
10733,2020-11-13,12:59:55,14:59:55
10734,2020-11-25,15:33:59,17:33:59
10735,NULL,NULL,NULL
10736,2020-12-11,15:24:52,17:24:52
10737,2020-12-09,16:27:49,18:27:49
10738,2020-12-12,12:52:17,15:52:17
10739,NULL,NULL,NULL
10740,2020-12-08,13:16:15,15:16:15
10741,2020-11-14,08:41:00,"10:41:0 "
10742,NULL,NULL,NULL
10743,05/12/2020,08:27:59,9 :27:59
10744,NULL,NULL,NULL
10745,2020-11-30,12:24:32,15:24:32
10746,2020-12-05,10:50:11,12:50:11
10747,18/11/2020,16:42:11,17:42:11
10748,2020-11-09,12:26:45,14:26:45
10749,2020-12-13,09:54:35,11:54:35
10750,10/11/2020,10:15:15,11:15:15
10751,NULL,NULL,NULL
10752,2020-11-14,10:13:17,12:13:17
10753,09/11/2020,09:36:32,10:36:32
10754,2020-11-07,11:12:44,13:12:44
10755,2020-12-03,08:21:58,10:21:58
10756,2020-11-22,13:25:15,15:25:15
10757,NULL,NULL,NULL
10758,2020-11-17,15:20:07,"17:20:7 "
10759,21/11/2020,16:13:51,17:13:51
10760,16/11/2020,09:19:51,10:19:51
10761,2020-11-27,17:03:46,19:3 :46
10762,2020-12-12,17:29:14,19:29:14
10763,03/12/2020,12:17:28,13:17:28
10764,2020-11-14,14:27:28,16:27:28
10765,2020-11-03,13:56:54,15:56:54
10766,2020-11-06,14:36:55,16:36:55
10767,NULL,NULL,NULL
10768,NULL,NULL,NULL
10769,NULL,NULL,NULL
10770,NULL,NULL,NULL
